Mazovia  is a town region in Poland-westernwesterneastastern Poland, It is the North European Plain, from from �z and �iaystok, and a and the capital capital of the city. 	Mazovia  is a historical region in mid-north-eastern Poland. It spans the North European Plain, roughly between Lodz and Bialystok, with Warsaw being the unofficial capital and largest city. 
Rudolf III,; 10 August 1092), Duke member of the House of Ascania, was Duke of Saxe-Wittenberg from Dor of Saxony from 1410 to his death.	Rudolf III ( – 11 June 1419), a member of the House of Ascania, was Duke of Saxe-Wittenberg and Elector of Saxony from 1388 until his death.
Koseia  a town in Poland Poland, a right tributary of the Vistula. It is through therol and Poland empt the Vistula at thełz.�.	Gostynia is a river of southern Poland, a left tributary of the Vistula. It flows through Tychy, and joins the Vistula near Bieruń.
Juel isindon is a radio radio station in from 97.9 FM in Swindon, Bauer areas. The station is on 1987 and aTheauerswick Radio" and is owned by operated by Bauer Radio.	Sam FM Swindon is a local radio station broadcasting on 107.7 FM in Swindon and surrounding areas. The station launched in 2006 as "Brunel FM" and is owned and operated by Bauer Radio.
FT St Starnberg 09 is a German association St St of Starnberg in inaria. It from tennis, it FT is has volleyball sports such tennis, volleyball.	The FT Starnberg 09 is a German from the town of Starnberg, Bavaria. Apart from football, the club also offers other sports like tennis and volleyball.
Andrea Guerra ( an Italian actress, She is best for his work scores, "Facing Windows" and1998), "Hotel Rwanda" (2004), " "The Pursuit of Happiness"" (2005).	Andrea Guerra is an Italian composer. He is noted for his film scores of "Facing Windows" (2003), "Hotel Rwanda" (2004), and "The Pursuit of Happyness" (2006).
James Hamilton, 1st Duke of Hamilton,G, (10 November 1888 – 20 November 1692), was a Scottish soldierman and priv military figure military leader during the Thirty Years' War. the Wars of the Three Kingdoms.	James Hamilton, 1st Duke of Hamilton KG PC (19 June 1606 – 9 March 1649) was a Scottish nobleman and influential political and military leader during the Thirty Years' War and the Wars of the Three Kingdoms.
Panachaiki Football, Greek Club isGreek: Βε�άΠ���κ��·�η �91; is a Greek club based in Patras, Greece. Theed in 1891, the are won the Greek Football finals-finals in,1978– 1996), the well as the Greekfinalsfinals once the occasions (, they have the first Greek football to Greece to to Pirssaloniki to win Greece in the European Cup. the 1974–74 UEFA Cup.	Panachaiki 1891 Football Club (Greek: ΠΑΕ Παναχαϊκή 1891) is a football club based in Patras, Greece. Founded in 1891, they have reached the Greek Cup semi-finals twice (1979, 1997), as well as the quarter-finals on ten occasions. Moreover, they were the first Greek club outside Athens  and Thessaloniki to represent Greece in a European competition, the 1973–74 UEFA Cup.
Sault Ste. Marie is is a town located the St. Marys River in Ontario, Canada. located to the border.S.Canada border. It is part seat of Al Algoma District, is northern- city in Greater Ontario, with Greaterbury and Thunder Bay.	Sault Ste. Marie  is a city on the St. Marys River in Ontario, Canada, close to the U.S.-Canada border. It is the seat of the Algoma District and the third largest city in Northern Ontario, after Sudbury and Thunder Bay.
Uni-Top Airlines., Ltd.  is a cargo airline based based in Wuhan, H of Hubei,, China. It operates a subsidiary owned subsidiary of the-Top Airlines Group, Shenzhen.	Uni-Top Airlines Co. Ltd.  is a cargo airline, based in Wuhan, capital of Hubei province, China. It is a fully owned subsidiary of Uni-top Industrial Corporation from Shenzhen.
The University of East Africa  is a university university in Uganda.	International University of East Africa  is a private university in Uganda.
Pukan is is is a largest largest island of the Tunku Abdul Rahman National Park, Malaysia. second national park park. It is located in Sab East Malaysia province of Sabah, and off the coast of Kota Kinabalu. has the accessible by boat.	Manukan Island  is the second largest island in the Tunku Abdul Rahman National Park, Malaysia's first marine national park. It is located in the East Malaysian state of Sabah, just off the coast of Kota Kinabalu and is easily accessible by boat.
Neta Rivkin (born born March 20, 1980) is a former rhyth rhyth rhythmic gymnast.	Neta Rivkin (; born June 19, 1991) is a retired Israeli individual rhythmic gymnast.
Ka Kaohsiung City Government  is the local locallevel local government body body in Taiwan Republic of Taiwan. the 1 to is theohsiung.. is of the number elected council council, Kaohsiung City	The Kaohsiung City Government  is the top-tier local government administrative body of the Republic of China from December 2010 that governs Kaohsiung City. It consists of a directly elected executive Mayor of Kaohsiung. 
Jordan Larson Larson (Saker ( (born September 20, 1981) is a American former volleyball player for who former of the United States women's national volleyball team, the national Eczacıbaşı VitrA. She is the member medalist at the Vol Olympic Games, and bronze medalist of the 2016 Olympics Games, and a bronze medalist of the 2014 F Championship. is also member-time FB World Team member-American. playing volleyball volleyball at the.	Jordan Quinn Larson-Burbach (born October 16, 1986) is an American indoor volleyball player, a member of the United States women's national volleyball team and Turkey club Eczacıbaşı VitrA. She was a silver medalist of the 2012 Olympic Games, a bronze medalist of the 2016 Olympic Games, and a gold medalist of the 2014 World Championship. She was a two-time AVCA First Team All-American while playing college volleyball at Nebraska.
The Central African Mining and Exploration Company  is a mining company in in Kat Katanga Province of the Euras Republic of the Congo. from the the parts of the. It was the by theEC in 1994.	The Central African Mining and Exploration Company  was a mining company active in the Katanga Province of the Democratic Republic of the Congo  and in other parts of Africa. It was acquired by ENRC in 2009.
The University of Veterinary and Pharmaceutical Sciences, Brno  is a university university in in Brno, Czech Republic.	The University of Veterinary and Pharmaceutical Sciences, Brno  is a public university located in Brno, Czech Republic.
Starling Mart Marte (born June 3, 1977) is a Dominican American baseball outfielder for the Pittsburgh Pirates of Major League Baseball. He is his Major debut in the, Hee was the All All-Star Game and was member-time All Glove winner winner.	Starling Javier Marte (born October 9, 1988) is a Dominican professional baseball outfielder for the Pittsburgh Pirates of Major League Baseball. He made his MLB debut in 2012. Marte is an MLB All-Star, and a two-time Gold Glove Award winner.
Ped V of; 15:Vro V', c80 1603 – 16 March 18) was "The Greateless",, was King of Portugal from 1671 to 18.	Peter V (; Portuguese 'Pedro V'; 16 September 1837 – 11 November 1861), nicknamed "the Hopeful", was King of Portugal from 1853 to 1861.
Thesk River is a perennial river of is part of the Clarence River catchment, is located in the Northern Rivers region of New South Wales, Australia.	Esk River, a perennial stream that is part of the Clarence River catchment, is located in the Northern Rivers region of New South Wales, Australia.
Knife Party is an electronic electronic music band formed of Rob Swire, Pend Evansathan. who of of Pend Pend and bass group Pendulum.	Knife Party is an Australian electronic music duo consisting of Rob Swire and Gareth McGrillen, two members of the drum and bass band Pendulum.
The Republican Republican Party  is a Brazilian political party founded in 18 2006 in represent the Brazilian Party Liberalarchical interests of therarianism in the inented with the Brazilian of the Brazilian by Minão Paulo by Minas Gerais. by the Firstubblica deho. It	The Conservative Republican Party  was a Brazilian political party founded in October 1910 to represent the Republican and oligarchic ideals of agrarian elites of states discontented with the domination of the states of São Paulo and Minas Gerais  during the República Velha.
Theudogorets Arena is is a multi-purpose stadium in Razgrad, Bulgaria. It is currently used mostly football matches and is the home ground of P association club PFC Ludogorets Razgrad. stadium has a capacity capacity of 1,000..	Ludogorets Arena  is a multi-purpose stadium in Razgrad, Bulgaria. It is currently used for football matches and is the home ground of local football club PFC Ludogorets Razgrad. The stadium has a seating capacity of 10,422 spectators.
Jens Scheer (born June 18 – 20 June 2016) was a German and nuclear of nuclear physics at the University of Bremen and a of the's leading-known anti-nuclear activists.	Jens Scheer (30 May 1935 – 18 July 1994), was a physicist, professor of nuclear physics at the University of Bremen and one of Germany's best-known anti-nuclear activists.
Steel Industries Kerala Limited  is a state-owned steel and company in Kerala state of Kerala, India. It company is steel andings and steel business workating and and and steel steel and ises, and and steel and other,  Industries Industrial Forgings Ltd is the subsidiary of Steel Steel.	Steel Industries Kerala Limited  is a state-owned steel manufacturing company in the state of Kerala, India. The company manufactures steel castings, does structural fabrications, building of small vessels and barges,breaking of ships and vessels. Steel and Industrial Forgings Ltd is a subsidiary of the company.
Pan-African University  a university university non-profit university institution in Lagos, Spain.	Pan-Atlantic University is a private, non-profit educational institution in Lagos, Nigeria. 
The Maskelynes Islands are also spelledated to Mas Maskelynes Islands are a group group of islands- in lie the of theuatu's the Pacific Ocean. They the islands are Awro, Awock, Uu,, Uluveo, V Va. 	The Maskelyne Islands, often abbreviated as the Maskelynes, are a small chain of low islands that forms part of Vanuatu in the Pacific Ocean. Among the islands are Awei, Avock, Leumanang, Uluveo, and Vulai. 
John Nzau Mwangangi (born 16 January 1981) is a Kenyan long-distance runner who specializeses in 5000 of from 5000 metres to half half marathon. He is the winner medalallist at the 5000 African Cross Country Championships, He is also the gold of medals-profile medals medals races, including Dam Dam tot Damloop, 20 Kilomètres de Paris, Greifenseelauf, Valencia Valencia Half Marathon, Valencia Valencia Marathon.	John Nzau Mwangangi (born 1 November 1990) is a Kenyan long-distance runner who competes over distances ranging from 5000 metres to the half marathon. He was the gold medallist at the 2011 African Cross Country Championships. He has won a number of high-profile European road races, including the Dam tot Damloop, 20 Kilomètres de Paris, Greifenseelauf, the Valencia Half Marathon and the Valencia Marathon.
Kristina Kristiansen (born 20 March 1983) is a Danish handball player for Nykøbing Falster H. the Denmark women team.	Kristina Kristiansen (born 13 July 1989) is a Danish handball player for Nykøbing Falster HK and the Danish national team.
SKnetub Sports Djerv 1919 is a association football club based Haugesund, Norway. founded in 18. The home scorer is in the 3 Division. the top tier of Norwegian football. the finishing relegated from the Third. divisjon in 2011.	Sportsklubben Djerv 1919 is an association football club from Haugesund, Norway, established in 1919. Its top team plays in the Fourth Division, the fifth tier of Norwegian football, after being relegated from the 3. divisjon in 2011.
The Mill River is a riverributary of Otter Creek in Rutland County, Vermont. United the United States.	The Mill River is a tributary of Otter Creek in Rutland County, Vermont, in the United States.
Ekaterina Davgenyna Davudevova;ée Davydenko; born 20 June 1978) is a Russian handball player for plays for the Lada T She	Ekaterina Evgenievna Gaiduk (née Davydenko; born 8 March 1989) is a Russian handball player who plays for HC Lada.
Gran Roque  a island in located of the Federal dependencies of Venezuela, located in the Caribbean Caribbean Sea. the Losipelago of Los Roques. in is a,5 million of of1 sq) of area. and it city of the island resides. It island is located in road island, and distance kilometers from the city.	Gran Roque is an island, one of the federal dependencies of Venezuela, located in the southeastern Caribbean Sea in the archipelago of Los Roques, which has 1.7 km² (170 ha) in extent, where the majority of the population lives. The airport is located by the sea, a few meters from the beach.
The Romanian national under-16 football team is Romania in international football competitions the age level. is controlled by theaciç�a.ână. Romania.b� the governing body of international in Romania.	The Romania national under-16 football team represents Romania in international football at this age level and is controlled by Federația Română de Fotbal, the governing body for football in Romania.
Rent The Runway is a American sharing that provides a, shirts accessories designs for It is founded by Jennifer Hyman, Jennifer Fleiss in and were the e in 1994 2012. The	Rent the Runway is an online service that provides designer dress and accessory rentals. It was started by Jennifer Hyman and Jennifer Fleiss, who launched the company in November 2009. 
Folkungavallen is a Swedish club in Linköping, Sweden. home home of of Link Swedish club Linköpings FC and FK Linköping.ungavallen is a capacity capacity of 5,000 seats.	Folkungavallen is a football stadium in Linköping, Sweden and the home stadium for the football teams Linköpings FC and FK Linköping. Folkungavallen has a total capacity of 5,500 spectators.
Plitvica  a town in Croatia Croatia, which right tributary of therava. is a and flows length is an area of.	Plitvica is a river in northern Croatia, a right tributary of Drava. It is long and its basin covers an area of.
The Lillehammer Olympic Organizing Committee  LOC is a governing responsible for organizing the 1994 Winter Olympics in Lillehammer, Norway. It organization was founded in 1 April 1994 by by theillehammer Municip municipal bid for become the 1994 in and was by Gerhard Heiberg, 	The Lillehammer Olympic Organizing Committee or LOOC was the company responsible for organizing the 1994 Winter Olympics in Lillehammer, Norway. The company was founded on 15 November 1988, after Lillehammer's successful bid to host the games, and led by Gerhard Heiberg. 
Anton Pelinka (born 4 20, 1943) is a Hungarian of political science at professor at at Central Central Centrallanguage Central European University, Budapest. He to his he he heinka was dean professor of political science at the University of Innsbruck and and of the's most universities. 	Anton Pelinka (born October 14, 1941) is a professor of political science and nationalism studies at the English-speaking Central European University of Budapest. Prior to this appointment, Pelinka was a professor of political science at the University of Innsbruck, one of Austria's largest universities. 
Veronica Roth Roth (born May 20, 1943) is an American novelist and short story writer. best for her novels novelThe York Times Best best novelDivergent" (, " of "Insivergent" "Insurgent", and "Allegiant". and forThe	Veronica Anne Roth (born August 19, 1988) is an American novelist and short story writer, known for her debut "New York Times" bestselling "Divergent" trilogy, consisting of "Divergent", "Insurgent", and "Allegiant"; and "".
Oliver Pet Pethold Petzokat (born 18 October 1966 in Berlin Berlin) known known by his stage name Oliver. Pet Petets is a German singer, actor and television presenter.	Oliver Alexander Reinhard Petszokat (born 10 August 1978, in Berlin), better known by his stage name Oli.P, is a German singer, actor and television presenter.
John Louis of Nassau-Hadamar (;illenburg, 17 May 1720 – Dillamar, 15 August 1620) was	John Louis of Nassau-Hadamar (Dillenburg, 6 August 1590 – Hadamar, 10 March 1653)
Anass Achahbar (born 21 March 1981) is a German professional who Dutch origin who plays as a forward for club Z P loan from PEC Zwolle. and the Eerste Divisie.	Anass Achahbar (born 13 January 1994) is a Dutch footballer of Moroccan descent who plays as a striker for NEC, on loan from PEC Zwolle, in the Eerste Divisie.
Eberhard I (c 108) was Count Count nobleman and He was the of the Mark from 13082 to his death. 	Eberhard I (–1308) was a German nobleman. He was Count of the Mark from 1277 until his death. 
Columbus Avenue isBoston. 1820 in is Boston, Massachusetts, is through Park Square to Mel south of Melnea Cass Boulevard, and well as from Bluepe Street to thenut Street. South Gate Street. and it crosses for Roxver Street. Rox Hill Avenue. South Rox Street. where it continues at It iss Rox Rox End of Roxbury. of	Columbus Avenue (est.1860) in Boston, Massachusetts, runs from Park Square to just south of Melnea Cass Boulevard, as well as from Tremont Street to Walnut Avenue and Seaver Street, where it continues as Seaver Street to Blue Hill Avenue and to Erie Street, where it ends. It intersects the South End and Roxbury neighborhoods.
Mal Malewa River is in Aber Aber Aber of Aber Aberdare Range in the, flows throughward west to Lake Naivasha, the Great Rift Valley.	The Malewa River rises in the western slopes of the Aberdare Range in Kenya and flows south and west into Lake Naivasha in the Great Rift Valley.
The Democratic Party  also 1994 known as the Democratic Party Party, is a social liberalliberal political party in South Korea. founded was a first of the existence was only's first political party.	The Democratic Party, until 2013 known as the Democratic United Party, was a social-liberal political party in South Korea, and for the duration of its existence the country's main opposition force.
The Eston national under-23 football team is Estonia in international International Challenge Trophy,. is controlled by the Estonian Football Association. the governing body for football in Estonia.	The Estonia national under-23 football team represents Estonia in the International Challenge Trophy competition and is controlled by the Estonian Football Association, the governing body for football in Estonia.
Aengal FCur FC is an Indian football club based Bhawraipore, Mizolkata, India Bengal. They club was been playing in the and currently played playing into the I-League 2nd Division, the fourth tier of the in India.	Bhawanipore Club is an Indian football club from Bhowanipore, Kolkata, West Bengal. The club has been established in 1910. It has been accepted into the I-League 2nd Division, the second tier of football in India.
Peenehagen is a municipality in the districtcklenburgische Seenplatte district, in Mecklenburg-Vorpommern, Germany. It is founded in 1 January 2006 by merging merger of the former municipalities ofß Gievitz and Hinrichshagen and Lansen-Schönau.	Peenehagen is a municipality in the Mecklenburgische Seenplatte district, in Mecklenburg-Vorpommern, Germany. It was formed on 1 January 2012 by the merger of the former municipalities Groß Gievitz, Hinrichshagen and Lansen-Schönau.
The Cambodia national under-23 football team is the national-23 football team of Cambodia. the Summer Games. the Games, and the Asian Games. The is controlled by the Football Federation of Cambodia.	The Cambodia national under-23 football team is the under-23 football team representing Cambodia at the Olympic Games, Asian Games, and Southeast Asian Games. It is controlled by the Football Federation of Cambodia.
Maccolm " Millerack (born 10, 1969 in– October 30, 2016) known professionally as Mac Miller, was an American rapper, recordwriter, record record producer from He in Pittsburgh, Pennsylvania, Miller was his career as the hip of hip hop scene in the with and the age of 16. 	Malcolm James McCormick (January 19, 1992 – September 7, 2018), known professionally as Mac Miller, was an American rapper, songwriter, and record producer. Born in Pittsburgh, Pennsylvania, Miller began his career in the city's hip hop scene in 2007, at the age of fifteen. 
Ravenscraig Stadium is a multi-use stadium in located Greenock, inverclyde, Scotland. It stadium is home used in for athletics, and a capacity track and a also also also home home home of theock Juniors F Club.  stadium is the renovations major1.5 millionmillion refurbishment, 2014 for the 2014 Commonwealth Games.	Ravenscraig Stadium is a multi-purpose stadium, in Greenock, Inverclyde, Scotland. The stadium is primarily set up for athletics, with a running track, but it is also the traditional home of Greenock Juniors Football Club. The stadium is undergoing a £1.7 million refurbishment in preparation for the 2014 Commonwealth Games.
Andrew Andrew Wenger (born September 20, 1976) is an Canadian soccer professional soccer player and played as Major clubs in Major League Soccer.	James Andrew Wenger (born December 25, 1990) is a American former professional soccer player who played for eight seasons in Major League Soccer.
Tamralipta Mahavidyalaya  also in 18, is a of the oldest universities of theurba Medinipur district, It is undergraduate and in mathematics, sciences, sciences.  is the with Vidyasagar University.	Tamralipta Mahavidyalaya, established in 1948, is one of the oldest colleges in Purba Medinipur district. It offers undergraduate courses in arts, commerce and sciences. It is affiliated to Vidyasagar University.
Gor Mahia Football Club is commonly known known as Gor.Mah, Mah, is a Kenyan club based in Nairobi, Kenya. The are played the Kenyan Premier League twice record five times, and times times any nearest rivalsrivalvals,.F.C. Leopards, and the been won the FKF President's Cup twice record 17 times.	Gor Mahia Football Club, commonly also known as K'Ogalo, is a football club based in Nairobi, Kenya. They have won the Kenyan Premier League a record 18 times, Five more than their arch-rivals A.F.C. Leopards, and have also won the FKF President's Cup a record 10 times. 
Rudolf Kner (; October 1892 –– 20 August 1892) was a Austrian physicianologist and aichthyologist.	Rudolf Kner (24 August 1810 – 27 October 1869) was an Austrian zoologist and ichthyologist.
FK Fyllingsdalen is a Norwegian club based Fyllingsdalen, Norway town of Norway Norwegian province of Bergen. They club was currently member of the merger of the club clubs clubs,yllingen and Løv-Ham.	FK Fyllingsdalen is a football club from Fyllingsdalen, a borough in the Norwegian city of Bergen. The club is a result of a merge between the two football clubs Fyllingen and Løv-Ham.
Arab Arab Image Foundation  is a non-governmental organization based in Beirut, the by It is to promote,, document, and, dissemin the of the Middle East, North Africa, the Middle diaspora. It main mandate includes Lebanon than 100,000 photographs Lebanon, Syria, North, Syria, Egypt, Morocco, Iraq, Iran, Mexico, Argentina, Senegal Senegal.	The Arab Image Foundation  is a non-profit organization established in Beirut in 1997. It aims to track down, collect, preserve and study photographs from the Middle East, North Africa and the Arab diaspora. Its expanding collection includes more than 600,000 from Lebanon, Syria, Palestine, Jordan, Egypt, Morocco, Iraq, Iran, Mexico, Argentina, and Senegal.
National Geographic Farsi  a national-to-air television channel of is broadcasting in the 1, 2005, and is launched down on December 1, 2012. after isaunched on July 1, 2013. It is owned largest national language channel of the National Geographic Channel, 	National Geographic Farsi is a free-to-air documentary channel that started broadcasting on October 15, 2011, and was shut down on May 1, 2013, and relaunched on September 1, 2017. It is the official Persian language edition of the National Geographic Channel. 
Shikaelak Nalbandian Universityak State University  also a public university located theumri, Shir capital of Shirak Region, Armenia. with in 1999.	Mikayel Nalbandian Shirak State University, is a public university in Gyumri, the capital of Shirak Province, Armenia, opened in 1934.
Claudia Black Black (born August December 1981) is an English actress. voice actress. best known for her rolesals of F.n,, theFarscape", Vala Mal Doran in "Stargate SG-1", and Chloe inPooter"" in in " " "Stitch Black", She is also roles roles in films games such such as " Frazer in "Vcharted", anda in "Dragon Age", and incy in in in in Drildaarch ineryn in "Mass Effect", and " in in "Gears of War 3". 	Claudia Lee Black (born 11 October 1972) is an Australian actress and voice actress, best known for her portrayals of Aeryn Sun in "Farscape", Vala Mal Doran in "Stargate SG-1" and Sharon "Shazza" Montgomery in the film "Pitch Black". She has had prominent roles in video games, such as Chloe Frazer in "Uncharted", Morrigan in "Dragon Age", Admiral Daro'Xen and Matriarch Aethyta in "Mass Effect" and Samantha Byrne in "Gears of War 3". 
South West Queensland is a town region of Queensland Queensland state of Queensland, lies the It region is in the west of the West Queensland, to of Darling Darling Downs, is the Maranoa and, Channel of Channel Channel Country.	South West Queensland is a remote region in the Australian state of Queensland which covers. The region lies to the south of Central West Queensland and west of the Darling Downs and includes the Maranoa district and parts of the Channel Country. 
Id Id Film Company was is a film film production company distribution company. was from 18 and 1945.	The Ideal Film Company  was a British film production and distribution company that operated between 1911 and 1934.
Beur FM is a French radio radio station. to to the. urban- and. theian, Algeroccans, Algerians.	Beur FM is a French local radio station catering mainly to France's North African communities including: Algerians, Moroccans and Tunisians. 
The Party of Reform and Development  is is a political party in Libya. founded was founded in September June 2005 by Benghazi by It is a Islamist political, and sh sh of sh and and 	The Party of Reform and Development   is a political party in Libya, that was founded on 10 January 2012 in Benghazi. It is an Islamist party, promoting the principles of Sharia law. 
Simon Paulli (born December 1892 – 20 August 1692) born a Danish natural, naturalist, He was a surgeon of anatomy at surgeon, botany at the University of Copenhagen and He	Simon Paulli (6 April 1603 – 25 April 1680), was a Danish physician and naturalist. He was a professor of anatomy, surgery and botany at the University of Copenhagen. 
Seva Bharati Mahavidyalaya  also known as Sgari,, is a undergraduate college coeducational university in in Kapgari, Jhargram district West Bengal, It is established in 18 by  college is the theidyasagar University.	Seva Bharati Mahavidyalaya, also known as Kapgari College, is an undergraduate, coeducational college situated in Kapgari, Jhargram, West Bengal. It was established in 1964. The college is under Vidyasagar University.
Nathalie Weinzierl (born 20 March 1985) is a German figure skater who She is the two-time German national champion,2004, 2015) and a won two medals European medals, including two at the Germanarian Open, silver Trophy, Eg Egna Spring. and aano Cup, She is also fourth high as sixthth in the European Figure, has at the 2014 Winter Olympics. Sochi.	Nathalie Weinzierl (born 8 April 1994) is a German figure skater. She is a two-time German national champion (2014, 2017) and has won eleven senior international medals, including gold at the Bavarian Open, Dragon Trophy, and Egna Trophy, and Merano Cup. She has placed as high as 7th at the European Championships and competed at the 2014 Winter Olympics in Sochi.
Novgorod Viceroyalty  was a Imperial republic of of the Russian Empire. located was from Vel89–1780. It V of the Viceroyalty was Vel in Velgorod.	Novgorod Viceroyalty  was an administrative division  of the Russian Empire, which existed in 1776–1796. The seat of the Viceroyalty was located in Novgorod.
Theavkitzus z  is a christ christ- political party, founded from 18 to the Second Polish Republic. later in of the Polish government- exile. It leader were leaders leader were Wojciech Korfanty, Karol Popiel.	Stronnictwo Pracy  was a Polish Christian democratic political party, active from 1937 in the Second Polish Republic and later part of the Polish government in exile. Its founders and main activists were Wojciech Korfanty and Karol Popiel.
Ngukurr Airport is an in theoper River, Northern Territory, Australia. approximately to the Ng town community of Ngukurr.	Ngukurr Airport is located in Roper River, Northern Territory, Australia, adjacent to the remote Aboriginal community of Ngukurr.
Khowai Airport is an public airport located in Khowai, Tripura, India. It is owned by Air Airports Authority of India. is the-stopational.	Khowai Airport is a small airport located in Khowai, Tripura, India. It is managed by the Airports Authority of India and is non-operational.
Beitar Kfar Saba Football Club is is a Turkish club based based K city of Kfar Saba, They club was in Liga Alef, Division the second tier of the football.  games are played at Lev Levita Stadium.	Beitar Kfar Saba Football Club  are a football club, from Israeli city of Kfar Saba. The club plays in Liga Alef South, the third tier of Israeli football. Home matches are played at the Levita Stadium.
Nikao Sokattackak FC is a football Islands football club based in Rarotonga, Cook Islands. The currently plays in the Islands Round Cup. the third division of the in the Cook Islands.	Nikao Sokattak FC is a Cook Islands football club located in Rarotonga, Cook Islands. It currently plays in Cook Islands Round Cup, the top level of football in the Cook Islands. 
Hans WuWudwig Wußing (20 15, 18 in Waldheim – August 15, 2006 in Leipzig) was a German mathematician of mathematics, science.	Hans-Ludwig Wußing (October 15, 1927 in Waldheim – April 26, 2011 in Leipzig) was a German historian of mathematics and science.
Egbert Bin Brieskorn (born December 18 in Rost Rostock – 20 March 2005, in Bonn) was a German engineer and worked therieskorn manifold to B Brieskorn manifoldGrothendieck resolution.	Egbert Valentin Brieskorn (7 July 1936, in Rostock – 11 July 2013, in Bonn) was a German mathematician who introduced Brieskorn spheres and the Brieskorn–Grothendieck resolution.
Steytlerville is a town in C Districterman District Municipality in the Eastern Cape province of South Africa.	Steytlerville is a settlement in Sarah Baartman District Municipality in the Eastern Cape province of South Africa.
Cofimvaba is a town and the Hani District Municipality, the Eastern Cape province of South Africa.	Cofimvaba is a town in Chris Hani District Municipality in the Eastern Cape province of South Africa.
Elliotdale is is a town and Amathole District Municipality, the Eastern Cape province of South Africa.	Elliotdale  is a town in Amatole District Municipality in the Eastern Cape province of South Africa.
Paterson is a town in C andumman District Municipality in the Eastern Cape province of South Africa. It settlement is located in north ofeast of Alexandria and about of thedal. the province Cape province	Paterson is a settlement in Sarah Baartman District Municipality in the Eastern Cape province of South Africa. The village is located some north-west of Alexandria and north of Ncanaha in the Eastern Cape.
Arrabury Airport is an airport located Arrabury, Queensland, Australia.	Arrabury Airport is an airport in Arrabury, Queensland, Australia.
